Date,Day,ADR Model,ADR Box Color,ADR Confirmation,ADR True,ADR Result,ADR Max Ext,ADR Max Ret,ODR Model,ODR Box Color,ODR Confirmation,ODR True,ODR Result,ODR Max Ext,ODR Max Ret,RDR Model,RDR Box Color,RDR Confirmation,RDR True,RDR Result,RDR Max Extension,RDR Max Ret,Error Checking Notes,,,,,
22-Nov-10,Monday,UXP,Green,Long,TRUE,Complete,1.1,-0.6,U,Green,Long,FALSE,Broken,0.4,-3.21,DXP,Red,Short,TRUE,Complete,2,-1.2,,,,,,
23-Nov-10,Tuesday,UX,Red,Short,TRUE,Broken,2.6,0,DXP,Green,Long,FALSE,Complete,0,-2.5,DX,Red,Long,TRUE,Broken,1.9,-0.4,,,,,,
24-Nov-10,Wed,UXP,Green,Long,TRUE,Complete,0.1,0,U,Red,Short,TRUE,Complete,0.2,-1.1,U,Green,Long,TRUE,Complete,7,0.3,,,,,,
25-Nov-10,Thursday,UXP,Red,Short,TRUE,Complete,0.5,-0.7,DX,Green,Long,TRUE,Broken,2.2,-0.5,UXP,Green,Long,FALSE,Complete,2.7,-2.8,,,,,,
26-Nov-10,Fri,DXP,Red,Short,TRUE,Complete,2.7,-1,RX,Green,Short,TRUE,Complete,2.4,-0.1,DX,Green,Long,TRUE,Broken,0.4,-5,,,,,,
29-Nov-10,Monday,UX,Red,Long,TRUE,Complete,0.9,-0.1,UXP,Red,Short,TRUE,Complete,1.2,-0.4,DXP,Red,Long,TRUE,Broken,1.9,-0.1,,,,,,
30-Nov-10,Tuesday,UXP,Red,Short,TRUE,Complete,2.4,0,DX,Red,Short,TRUE,Complete,0.2,-1,D,Green,Short,TRUE,Complete,0.8,0,,,,,,
1-Dec-10,Wed,DXP,Green,Short,FALSE,Complete,0.9,-2.4,UXP,Green,Long,TRUE,Complete,1.8,-0.2,UXP,Green,Short,FALSE,Complete,0.8,-4.8,,,,,,
2-Dec-10,Thursday,UXP,Green,Short,FALSE,Complete,0.8,-1.8,UX,Red,Neutral,Neutral,Complete,,,RX,Green,Long,TRUE,Complete,1.1,0,,,,,,
3-Dec-10,Fri,UXP,Red,Short,FALSE,Complete,0.4,-1.4,D,Red,Long,TRUE,Broken,1.5,-0.1,U,Green,Long,TRUE,Complete,3.1,-0.2,,,,,,
6-Dec-10,Monday,UXP,Green,Short,FALSE,Complete,9,-2.4,RX,Red,Short,TRUE,Complete,1.3,-0.7,D,Red,Short,FALSE,Complete,2,-2,,,,,,
7-Dec-10,Tuesday,DXP,Red,Long,TRUE,Broken,2.3,-0.4,UXP,Red,Long,TRUE,Complete,4.1,0.5,RX,Red,Short,TRUE,Complete,6,-0.2,,,,,,
8-Dec-10,Wed,DXP,Red,Short,TRUE,Complete,4.7,1.1,DXP,Red,Short,FALSE,Broken,0.8,-3.1,UXP,Red,Short,TRUE,Broken,1,-0.7,,,,,,
9-Dec-10,Thursday,UX,Green,Neutral,Neutral,Complete,,,UX,Red,Short,TRUE,Broken,2.7,0.6,DXP,Red,Long,TRUE,Complete,0.4,-1,,,,,,
10-Dec-10,Fri,RC,Green,Long,TRUE,Complete,1.7,-1.1,UX,Red,Short,FALSE,Complete,0.5,-1.9,DX,Red,Short,TRUE,Complete,1,-0.3,,,,,,
13-Dec-10,Monday,DXP,Green,Long,TRUE,Broken,3.5,0.2,UXP,Green,Long,TRUE,Complete,6.3,-0.1,UXP,Green,Short,TRUE,Broken,2.5,0.2,,,,,,
15-Dec-10,Wed,RC,Red,Short,TRUE,Complete,2.8,0,DXP,Green,Short,TRUE,Complete,0.9,-1,RX,Green,Long,TRUE,Complete,1.7,0.4,,,,,,
16-Dec-10,Thursday,UXP,Green,Long,TRUE,Complete,0.3,-0.7,D,Green,Long,FALSE,Complete,0.2,-1.5,RX,Red,Short,TRUE,Complete,0.8,0.2,,,,,,
17-Dec-10,Fri,DX,Green,Long,TRUE,Broken,0.7,-0.7,D,Red,Short,TRUE,Complete,5.9,0.1,RX,Green,Neutral,Neutral,Complete,,,,,,,,
20-Dec-10,Monday,RC,Red,Short,TRUE,Complete,4.1,0.3,DXP,Red,Short,FALSE,Broken,0.7,-3.8,RX,Red,Long,TRUE,Complete,0.8,-0.1,,,,,,
21-Dec-10,Tuesday,UXP,Green,Long,TRUE,Complete,1.4,-0.6,UX,Neutral,Long,FALSE,Broken,1.3,-2,D,Green,Long,TRUE,Broken,1.2,-0.9,,,,,,
22-Dec-10,Wed,UXP,Red,Short,TRUE,Complete,1.2,-1.2,UX,Green,Long,TRUE,Complete,0.6,-0.7,UX,Green,Neutral,Neutral,Complete,,,,,,,,
23-Dec-10,Thursday,UX,Green,Short,TRUE,Complete,0.4,-0.9,DX,Red,Neutral,Neutral,Complete,,,RC,Green,Long,TRUE,Complete,6,-0.4,,,,,,
27-Dec-10,Monday,UXP,Red,Long,TRUE,Complete,3.1,-0.4,UXP,Red,Short,TRUE,Broken,1.5,0.1,DXP,Red,Long,TRUE,Complete,0.6,-0.5,,,,,,
28-Dec-10,Tuesday,UXP,Green,Long,FALSE,Broken,0.8,-1.9,D,Green,Long,TRUE,Broken,1.9,-0.5,RX,Red,Long,TRUE,Complete,0.5,-0.4,,,,,,
29-Dec-10,Wed,RC,Green,Long,TRUE,Complete,2.6,-0.5,UXP,Red,Short,TRUE,Broken,5.4,0.8,DX,Red,Short,TRUE,Complete,0.8,-1.2,,,,,,
30-Dec-10,Thursday,DX,Green,Long,FALSE,Broken,1.8,-1.3,RX,Red,Short,TRUE,Complete,1.8,-0.4,DXP,Red,Short,FALSE,Complete,7.3,-2.2,,,,,,
31-Dec-10,Fri,DXP,Green,Long,FALSE,Complete,0.5,-2.1,RX,Green,Short,TRUE,Complete,1.7,-0.8,DXP,Green,Long,TRUE,Broken,12.3,0,,,,,,
3-Jan-11,Monday,UXP,Green,Long,TRUE,Complete,7.4,-0.3,UX,Red,Long,TRUE,Complete,2.4,0,UXP,Neutral,Short,TRUE,Broken,1.6,0.3,,,,,,
4-Jan-11,Tuesday,DXP,Red,Short,FALSE,Complete,3.5,-1.7,RX,Red,Long,TRUE,Complete,1.9,-0.4,DX,Red,Short,TRUE,Complete,0.7,0,,,,,,
5-Jan-11,Wednesday,DXP,Red,Short,TRUE,Complete,1,-1.2,DXP,Green,Long,TRUE,Broken,1,-1.1,D,Green,Long,TRUE,Broken,3.6,0.2,,,,,,
6-Jan-11,Thursday,UXP,Red,Short,TRUE,Complete,1,0,DXP,Green,Short,TRUE,Complete,2.5,-0.5,DXP,Red,Short,TRUE,Complete,0.8,0.2,,,,,,
7-Jan-11,Friday,DXP,Green,Long,TRUE,Broken,1.3,-0.6,UX,Red,Long,TRUE,Complete,2.1,0,UXP,Green,Long,FALSE,Broken,0.6,-4.2,,,,,,
10-Jan-11,Monday,UXP,Green,Short,TRUE,Broken,1.9,-0.2,DXP,Green,Short,FALSE,Complete,1.8,-1.5,UX,Green,Long,FALSE,Broken,0.6,-1.6,,,,,,
11-Jan-11,Tuesday,UX,Red,Short,TRUE,Complete,0.3,-0.2,DX,Red,Short,FALSE,Complete,0.6,-3.6,UXP,Red,Long,TRUE,Complete,3.4,0.7,,,,,,
12-Jan-11,Wednesday,UXP,Red,Neutral,Neutral,Complete,0,0,UXP,Green,Short,TRUE,Broken,2.7,0.4,UX,Red,Long,FALSE,Broken,1.9,-2,,,,,,
13-Jan-11,Thursday,UXP,Red,Short,TRUE,Broken,3.2,-0.8,DXP,Green,Short,TRUE,Complete,1.4,-1,UX,Red,Long,FALSE,Broken,0.8,-1.5,,,,,,
14-Jan-11,Friday,DXP,Red,Long,TRUE,Complete,0.6,0.1,D,Red,Short,TRUE,Complete,3.7,0,RX,Green,Long,TRUE,Complete,1,-0.5,,,,,,
17-Jan-11,Monday,UXP,Green,Short,TRUE,Complete,1.9,0.1,DXP,Red,Short,FALSE,Complete,0.3,-1.9,UX,Red,Short,TRUE,Broken,1.9,-0.4,,,,,,
18-Jan-11,Tuesday,DXP,Red,Long,TRUE,Broken,0.6,-0.7,UXP,Green,Long,FALSE,Complete,0.5,-1.3,D,Green,Long,TRUE,Broken,0.3,-0.5,,,,,,
19-Jan-11,Wednesday,RC,Green,Long,TRUE,Complete,1.9,-0.3,UXP,Red,Long,TRUE,Complete,0.9,-0.9,D,Red,Short,TRUE,Complete,0.1,-0.8,,,,,,
20-Jan-11,Thursday,DX,Green,Long,TRUE,Complete,0.5,-0.9,DXP,Green,Long,FALSE,Broken,0.9,-2.1,DXP,Red,Long,TRUE,Complete,0.3,-0.7,,,,,,
21-Jan-11,Friday,RC,Green,Long,TRUE,Complete,2.3,-1.1,UXP,Green,Long,FALSE,Broken,0.2,-2,DX,Red,Short,TRUE,Complete,0.7,-0.6,,,,,,
24-Jan-11,Monday,DX,Green,Long,TRUE,Broken,1,-0.8,UXP,Red,Short,TRUE,Broken,2.7,0.1,DXP,Red,Long,FALSE,Complete,1.2,-2,,,,,,
25-Jan-11,Tuesday,DX,Red,Long,TRUE,Complete,1,-1.3,UX,Green,Long,FALSE,Broken,0.8,-8.3,DXP,Red,Short,TRUE,Complete,2.1,-0.6,,,,,,
26-Jan-11,Wednesday,DXP,Green,Long,TRUE,Complete,0.8,-0.6,U,Green,Long,TRUE,Complete,0.7,-0.4,D,Green,Long,TRUE,Broken,2.6,0,,,,,,
27-Jan-11,Thursday,UXP,Green,Short,TRUE,Complete,4.8,-0.2,DXP,Red,Long,TRUE,Complete,1.2,-0.1,UXP,Red,Short,TRUE,Broken,3.7,0.1,,,,,,
28-Jan-11,Friday,DXP,Green,Short,FALSE,Complete,0.2,-2.2,UXP,Red,Long,TRUE,Complete,1.7,-0.5,UXP,Green,Long,TRUE,Complete,2.6,0.2,,,,,,
31-Jan-11,Monday,UXP,Red,Short,TRUE,Complete,0.9,-0.8,DXP,Green,Long,FALSE,Broken,1.2,-1.4,DX,Green,Long,TRUE,Broken,4.3,-0.1,,,,,,
1-Feb-11,Tuesday,UXP,Red,Short,FALSE,Complete,0.3,-1.7,RX,Red,Short,TRUE,Complete,0.6,-0.5,U,Red,Short,TRUE,Broken,1.6,-0.8,,,,,,
2-Feb-11,Wednesday,DXP,Red,Long,FALSE,Complete,1.1,-3.5,U,Green,Short,TRUE,Broken,0.6,-0.7,RX,Green,Short,TRUE,Complete,0.6,-0.7,,,,,,
3-Feb-11,Thursday,RC,Green,Long,TRUE,Complete,2.6,0.5,UXP,Red,Short,FALSE,Complete,0.5,-2.3,DXP,Red,Neutral,Neutral,Complete,0,0,,,,,,
4-Feb-11,Friday,RC,Green,Long,TRUE,Complete,1.5,-0.9,U,Red,Short,FALSE,Broken,2,-3.7,UXP,Red,Short,TRUE,Broken,13.2,2.4,,,,,,
7-Feb-11,Monday,DXP,Green,Short,TRUE,Complete,2.8,-0.5,DXP,Green,Long,TRUE,Broken,0.8,-0.4,DX,Green,Long,FALSE,Broken,0.3,-2.4,,,,,,
8-Feb-11,Tuesday,DXP,Red,Long,FALSE,Complete,0.7,-4,UX,Red,Short,TRUE,Broken,10.1,-0.2,DX,Green,Long,TRUE,Broken,0.5,-0.9,,,,,,
9-Feb-11,Wednesday,UX,Red,Short,FALSE,Complete,2.5,-1.9,RX,Green,Short,TRUE,Complete,1,-0.3,RX,Green,Short,TRUE,Complete,1.3,-0.6,,,,,,
10-Feb-11,Thursday,DXP,Green,Short,FALSE,Complete,0,-2.2,DXP,Red,Short,FALSE,Complete,0.9,-2.2,UX,Green,Long,TRUE,Complete,0.2,-1,,,,,,
11-Feb-11,Friday,UX,Red,Short,TRUE,Broken,6.1,-0.9,RX,Green,Short,TRUE,Complete,2.4,0.2,DXP,Green,Long,FALSE,Complete,0.4,-2.8,,,,,,
14-Feb-11,Monday,DXP,Green,Short,TRUE,Complete,1.1,-1.3,D,Red,Long,TRUE,Broken,0.5,-1,UX,Green,Long,FALSE,Broken,0.2,-2,,,,,,
15-Feb-11,Tuesday,DXP,Green,Long,TRUE,Complete,1.5,-0.3,U,Red,Short,FALSE,Broken,0.3,-2.4,RX,Red,Short,TRUE,Complete,2,0,,,,,,
16-Feb-11,Wednesday,DXP,Green,Long,TRUE,Complete,3.1,-0.7,UXP,Red,Short,FALSE,Broken,0.7,-1.2,D,Red,Short,FALSE,Broken,0.5,-1.9,,,,,,
17-Feb-11,Thursday,UX,Red,Short,TRUE,Complete,1.7,-0.4,DXP,Red,Short,TRUE,Complete,1,-1.2,UX,Green,Long,TRUE,Complete,5,-0.7,,,,,,
18-Feb-11,Friday,UXP,Red,Short,TRUE,Complete,3,-0.8,DX,Green,Long,FALSE,Broken,2.2,-2.8,UXP,Green,Long,FALSE,Broken,1.2,-3.8,,,,,,
21-Feb-11,Monday,UXP,Red,Short,TRUE,Complete,0.8,-0.5,UXP,Green,Long,TRUE,Complete,3.6,0,UXP,Green,Long,TRUE,Complete,2.4,-0.1,,,,,,
22-Feb-11,Tuesday,UXP,Red,Short,FALSE,Complete,0.2,-1.5,UX,Green,Short,TRUE,Broken,1.7,0.1,DXP,Red,Short,TRUE,Complete,0.5,-0.5,,,,,,
23-Feb-11,Wednesday,RC,Green,Long,TRUE,Complete,1.5,-0.8,UXP,Green,Long,FALSE,Complete,1,-1.9,UXP,Green,Long,TRUE,Complete,1.4,-0.2,,,,,,
24-Feb-11,Thursday,UXP,Green,Long,FALSE,Complete,1.2,-2.5,UXP,Red,Long,FALSE,Complete,1.2,-3.8,DXP,Red,Short,TRUE,Complete,2.7,-0.9,,,,,,
25-Feb-11,Friday,DXP,Red,Short,FALSE,Complete,1.8,-3.2,UXP,Red,Short,TRUE,Broken,3.3,0.3,UXP,Red,Long,TRUE,Broken,1.8,-0.7,,,,,,
28-Feb-11,Monday,UXP,Red,Short,TRUE,Complete,0.5,-0.6,DXP,Red,Short,TRUE,Complete,4.5,0.1,DXP,Red,Long,TRUE,Complete,0.9,-1.1,,,,,,
1-Mar-11,Tuesday,DX,Green,Long,TRUE,Broken,2.1,-0.2,UXP,Red,Long,FALSE,Complete,2.1,-1.7,UXP,Green,Long,TRUE,Complete,2.1,-0.3,,,,,,
2-Mar-11,Wednesday,UXP,Red,Short,TRUE,Complete,2.8,-1.1,DXP,Green,Long,TRUE,Broken,2.9,-0.8,UXP,Red,Short,FALSE,Complete,1.3,-4.3,,,,,,
3-Mar-11,Thursday,UXP,Red,Short,TRUE,Complete,6.9,-0.7,DXP,Green,Short,TRUE,Complete,0.4,-0.3,U,Green,Short,TRUE,Broken,1.3,-1,,,,,,
4-Mar-11,Friday,UX,Green,Long,TRUE,Complete,0.9,-1.2,UXP,Green,Short,FALSE,Complete,0.9,-2.2,UX,Green,Long,TRUE,Complete,1.4,-0.2,,,,,,
7-Mar-11,Monday,UXP,Green,Long,TRUE,Complete,1.4,0.1,UXP,Red,Long,TRUE,Complete,3,-0.3,DXP,Red,Neutral,Neutral,Complete,0,0,,,,,,
8-Mar-11,Tuesday,RC,Green,Long,FALSE,Complete,0.3,-7.6,DXP,Green,Long,TRUE,Broken,1.1,0,UX,Red,Neutral,Neutral,Broken,0,0,,,,,,
9-Mar-11,Wednesday,RC,Red,Short,TRUE,Complete,1.1,-0.5,DX,Green,Long,TRUE,Broken,1.9,-0.5,UXP,Red,Short,TRUE,Broken,2.5,-0.2,,,,,,
10-Mar-11,Thursday,DXP,Green,Long,FALSE,Complete,1.4,-1.4,RX,Red,Short,TRUE,Complete,3.1,0,DXP,Red,Short,FALSE,Complete,0.3,-1.5,,,,,,
11-Mar-11,Friday,RC,Red,Long,FALSE,Complete,0.8,-8.1,DXP,Green,Short,TRUE,Complete,2.1,0.5,DXP,Green,Long,TRUE,Broken,1.1,-0.2,,,,,,
14-Mar-11,Monday,DX,Green,Long,FALSE,Broken,0.7,-1.9,DX,Red,Long,TRUE,Broken,0.5,0,UXP,Red,Short,FALSE,Complete,1.1,-2.4,,,,,,
15-Mar-11,Tuesday,UXP,Red,Short,TRUE,Broken,10.6,0.2,DXP,Red,Long,FALSE,Complete,1.5,-7.7,DXP,Green,Long,TRUE,Broken,1.5,-1,,,,,,
16-Mar-11,Wednesday,UX,Green,Long,FALSE,Broken,0.4,-4.2,D,Green,Long,TRUE,Broken,3.2,-0.2,UXP,Green,Long,FALSE,Broken,0.5,-2.7,,,,,,
17-Mar-11,Thursday,DXP,Green,Long,TRUE,Broken,1.3,-0.6,UXP,Green,Long,TRUE,Complete,6.1,0,UXP,Green,Long,TRUE,Complete,3.4,-0.1,,,,,,
18-Mar-11,Friday,UXP,Red,Short,TRUE,Complete,0.5,-0.8,DX,Green,Long,FALSE,Broken,0.7,-4.4,DXP,Green,Long,FALSE,Complete,0.7,-1.7,,,,,,
21-Mar-11,Monday,DXP,Green,Long,FALSE,Complete,0.7,-1.8,D,Red,Short,FALSE,Broken,0.6,-1.5,DX,Red,Short,TRUE,Complete,0.2,-0.8,,,,,,
22-Mar-11,Tuesday,RC,Green,Long,FALSE,Complete,2.6,-2.8,DXP,Green,Long,FALSE,Broken,1.1,-2.1,RX,Green,Long,TRUE,Complete,2.7,0,,,,,,
23-Mar-11,Wednesday,UXP,Green,Long,FALSE,Complete,1.7,-2.3,D,Red,Long,TRUE,Broken,2.6,-0.5,UXP,Green,Long,TRUE,Complete,1,-1.2,,,,,,
24-Mar-11,Thursday,RC,Neutral,Short,FALSE,Complete,3.3,-2.2,UX,Green,Long,TRUE,Complete,2.9,0.6,U,Green,Long,FALSE,Broken,0.2,-2.2,,,,,,
25-Mar-11,Friday,DXP,Green,Long,TRUE,Broken,0.8,-0.9,UXP,Red,Short,FALSE,Broken,1.1,-1.4,DXP,Green,Long,TRUE,Broken,1.2,-0.7,,,,,,
28-Mar-11,Monday,UXP,Green,Long,FALSE,Broken,1.1,-3.1,DXP,Green,Long,FALSE,Complete,0.4,-3.5,DXP,Green,Long,TRUE,Broken,1.1,-1.1,,,,,,
29-Mar-11,Tuesday,DX,Red,Short,TRUE,Complete,1.6,-1.3,RX,Red,Short,TRUE,Complete,2.4,-0.1,RX,Green,Long,TRUE,Complete,1.3,-0.1,,,,,,
30-Mar-11,Wednesday,UXP,Red,Short,FALSE,Broken,2,-1.8,UXP,Green,Short,TRUE,Broken,1.8,-0.4,DXP,Red,Short,FALSE,Broken,1,-2.5,,,,,,
31-Mar-11,Thursday,RC,Green,Long,TRUE,Complete,6.9,-0.7,UXP,Green,Long,TRUE,Complete,1.6,-0.6,UXP,Green,Short,FALSE,Complete,1.6,-2.1,,,,,,
1-Apr-11,Friday,UXP,Green,Neutral,Neutral,Complete,0,0,RC,Red,Long,FALSE,Complete,0.5,-3.2,DXP,Green,Long,TRUE,Broken,1.6,-0.1,,,,,,
4-Apr-11,Monday,UXP,Green,Long,FALSE,Complete,1.1,-1.9,UX,Red,Long,FALSE,Broken,0.6,-2.3,DXP,Green,Long,TRUE,Broken,1,-0.7,,,,,,
5-Apr-11,Tuesday,UX,Red,Long,FALSE,Complete,0.5,-1.4,DX,Green,Short,FALSE,Broken,2.6,-1.7,D,Green,Long,TRUE,Broken,1.1,-1.3,,,,,,
6-Apr-11,Wednesday,RC,Green,Long,TRUE,Complete,2.7,-0.2,UXP,Green,Long,FALSE,Complete,1.2,-2.4,UXP,Green,Short,TRUE,Broken,0.9,-0.8,,,,,,
7-Apr-11,Thursday,RC,Red,Short,TRUE,Complete,4,0,RX,Green,Long,TRUE,Complete,1.8,-0.2,UXP,Green,Short,FALSE,Broken,1,-4.2,,,,,,
8-Apr-11,Friday,UXP,Red,Long,TRUE,Complete,6.4,-0.5,UXP,Green,Long,TRUE,Complete,1.2,-0.7,D,Red,Long,TRUE,Broken,7.8,0.4,,,,,,
11-Apr-11,Monday,UXP,Green,Short,TRUE,Complete,4.9,0.2,DXP,Red,Short,TRUE,Complete,1.5,-0.6,DXP,Red,Short,TRUE,Complete,7.6,0.3,,,,,,
12-Apr-11,Tuesday,DXP,Red,Short,TRUE,Complete,0.5,-0.4,U,Green,Long,TRUE,Complete,0.9,-0.5,DXP,Red,Short,TRUE,Complete,0.3,-0.3,,,,,,
13-Apr-11,Wednesday,DXP,Red,Long,TRUE,Broken,2.9,-0.3,UXP,Red,Short,TRUE,Broken,0.9,-1.1,RC,Red,Long,FALSE,Complete,2.1,-4.6,,,,,,
14-Apr-11,Thursday,UXP,Red,Short,FALSE,Complete,0.8,-1.6,DX,Green,Long,FALSE,Broken,0.4,-4,RX,Green,Long,TRUE,Complete,0.5,-0.3,,,,,,
15-Apr-11,Friday,UXP,Green,Short,TRUE,Complete,5.6,-0.4,DXP,Red,Short,TRUE,Complete,0.3,-0.7,RX,Green,Long,TRUE,Complete,1.5,0.2,,,,,,
18-Apr-11,Monday,UXP,Red,Short,TRUE,Complete,2.2,-0.5,DXP,Green,Long,FALSE,Broken,0.4,-3,DXP,Red,Short,TRUE,Complete,0.3,-0.4,,,,,,
19-Apr-11,Tuesday,RC,Red,Short,TRUE,Complete,1.5,-0.3,DXP,Red,Short,TRUE,Complete,0.6,-0.8,U,Green,Long,TRUE,Complete,1.6,0,,,,,,
20-Apr-11,Wednesday,UXP,Green,Long,TRUE,Complete,5.5,-0.3,UXP,Green,Long,TRUE,Complete,2.3,-0.1,U,Green,Long,TRUE,Complete,2.4,0.2,,,,,,
21-Apr-11,Thursday,UXP,Green,Long,TRUE,Complete,2.1,-0.2,U,Green,Long,TRUE,Complete,0.5,-0.9,DXP,Green,Long,TRUE,Broken,1.8,-0.9,,,,,,
25-Apr-11,Monday,UXP,Green,Long,FALSE,Complete,0.4,-1.3,U,Green,Short,TRUE,Broken,0.9,-0.8,RX,Red,Neutral,Neutral,Complete,0,0,,,,,,
26-Apr-11,Tuesday,RC,Red,Short,TRUE,Complete,2,-0.4,RX,Green,Long,TRUE,Complete,1.1,-0.3,U,Green,Neutral,Neutral,Complete,0,0,,,,,,
27-Apr-11,Wednesday,RC,Green,Long,FALSE,Complete,3.5,-4.3,DXP,Green,Long,TRUE,Broken,3.7,-0.2,RX,Red,Short,FALSE,Complete,0.6,-2,,,,,,
28-Apr-11,Thursday,UXP,Green,Short,TRUE,Complete,1.7,-0.5,DXP,Red,Short,TRUE,Complete,3.4,-0.3,D,Green,Long,FALSE,Broken,1.5,-3.5,,,,,,
29-Apr-11,Friday,DX,Green,Short,TRUE,Complete,2.6,-0.2,DXP,Red,Long,TRUE,Broken,5.6,-0.8,UXP,Red,Long,TRUE,Complete,2.7,0.3,,,,,,
2-May-11,Monday,UXP,Green,Long,FALSE,Broken,0.7,-6.6,DXP,Red,Short,TRUE,Complete,2.8,-1.2,UXP,Green,Long,FALSE,Complete,0.2,-1.2,,,,,,
3-May-11,Tuesday,DXP,Green,Long,FALSE,Complete,0.7,-2.1,DX,Red,Short,TRUE,Complete,1.9,-0.7,DX,Red,Short,TRUE,Complete,4.9,-1.1,,,,,,
4-May-11,Wednesday,DXP,Green,Short,TRUE,Complete,1.4,-1.2,RX,Green,Short,TRUE,Complete,0.4,-0.9,D,Red,Short,TRUE,Complete,0.9,-0.1,,,,,,
5-May-11,Thursday,DXP,Red,Long,TRUE,Complete,0.8,0,UXP,Green,Short,TRUE,Broken,4.6,-0.2,DXP,Red,Short,TRUE,Complete,8.3,1,,,,,,
6-May-11,Friday,DXP,Green,Long,TRUE,Complete,0.4,-0.6,DXP,Red,Neutral,Neutral,Complete,0,0,UX,Green,Long,FALSE,Broken,0.5,-1.9,,,,,,
9-May-11,Monday,DXP,Red,Short,FALSE,Broken,1.1,-1.6,UXP,Green,Long,TRUE,Complete,1.4,-0.5,U,Green,Long,TRUE,Complete,5.9,0.2,,,,,,
10-May-11,Tuesday,UXP,Red,Short,TRUE,Complete,1.5,-0.2,D,Green,Long,TRUE,Broken,0.3,-0.3,U,Green,Long,TRUE,Complete,0.9,-0.3,,,,,,
11-May-11,Wednesday,UXP,Green,Long,FALSE,Complete,0.8,-2,D,Red,Short,TRUE,Complete,1.4,0,DXP,Red,Short,TRUE,Complete,4.3,-0.5,,,,,,
12-May-11,Thursday,DXP,Green,Long,FALSE,Complete,1,-3.1,DXP,Red,Short,TRUE,Complete,3.4,0.2,DXP,Green,Long,TRUE,Broken,1.9,-0.2,,,,,,
13-May-11,Friday,UXP,Red,Short,FALSE,Complete,0.7,-1.7,UXP,Green,Neutral,Neutral,Complete,0,0,DX,Green,Short,TRUE,Complete,1.7,-1.1,,,,,,
16-May-11,Monday,DX,Green,Short,TRUE,Complete,0.8,-1,DX,Green,Short,FALSE,Broken,1.4,-1.2,UX,Red,Short,TRUE,Broken,3.6,0.4,,,,,,
17-May-11,Tuesday,DXP,Red,Long,TRUE,Complete,1.9,-1.7,RX,Red,Short,FALSE,Complete,0.4,-1.8,DXP,Green,Short,FALSE,Broken,1.4,-1.7,,,,,,
18-May-11,Wednesday,UXP,Red,Long,TRUE,Complete,0.5,-1,U,Green,Long,TRUE,Complete,0.3,-0.8,UX,Green,Long,TRUE,Complete,3.1,0.1,,,,,,
19-May-11,Thursday,UXP,Green,Long,FALSE,Complete,2.2,-1.4,RX,Red,Short,FALSE,Complete,1.2,-3.2,U,Green,Short,TRUE,Broken,3.5,0.9,,,,,,
20-May-11,Friday,DXP,Red,Long,FALSE,Complete,0.4,-1.9,RX,Green,Long,FALSE,Complete,0.5,-1.7,DXP,Red,Long,TRUE,Broken,0.8,0.2,,,,,,
23-May-11,Monday,UXP,Green,Short,TRUE,Broken,2.8,-0.2,DXP,Red,Long,FALSE,Complete,0.4,-3.8,DX,Green,Short,FALSE,Broken,1,-1.5,,,,,,
24-May-11,Tuesday,D,Green,Long,TRUE,Broken,1.3,0.3,UXP,Green,Long,FALSE,Complete,1.1,-1.7,UXP,Green,Long,FALSE,Broken,0.3,-3.3,,,,,,
25-May-11,Wednesday,DXP,Red,Short,TRUE,Complete,4.4,0,DXP,Green,Short,FALSE,Broken,0.8,-3.4,UX,Green,Long,TRUE,Complete,3.1,-0.2,,,,,,
26-May-11,Thursday,UXP,Green,Long,TRUE,Complete,0.8,-1,UX,Red,Short,TRUE,Broken,3.2,0.1,DXP,Red,Short,TRUE,Complete,0.5,-0.6,,,,,,
27-May-11,Friday,RC,Green,Long,TRUE,Complete,4,0.4,UXP,Green,Short,FALSE,Broken,2,-1.8,RX,Red,Short,TRUE,Complete,0.3,-0.6,,,,,,
30-May-11,Monday,RC,Green,Short,TRUE,Complete,4.7,0.3,DXP,Green,Long,TRUE,Complete,0.3,-0.6,UX,Green,Long,TRUE,Complete,0.7,-0.2,,,,,,
31-May-11,Tuesday,UXP,Green,Long,TRUE,Complete,2,0.1,UXP,Green,Long,TRUE,Complete,0.7,-0.2,UXP,Red,Short,TRUE,Broken,0.6,-1.1,,,,,,
1-Jun-11,Wednesday,UX,Red,Long,FALSE,Broken,0.1,-1.4,RX,Green,Short,TRUE,Complete,1.4,-0.1,DXP,Red,Short,TRUE,Complete,1.7,-0.1,,,,,,
2-Jun-11,Thursday,DXP,Red,Long,FALSE,Complete,1,-3.4,D,Green,Short,FALSE,Broken,1.4,-5,UXP,Red,Short,TRUE,Broken,2.6,-0.9,,,,,,
3-Jun-11,Friday,RC,Red,Short,TRUE,Complete,3.1,-0.2,DXP,Red,Short,TRUE,Complete,0.6,-0.4,DX,Green,Long,TRUE,Broken,0.5,-0.4,,,,,,
6-Jun-11,Monday,UXP,Green,Short,TRUE,Broken,1.1,-0.3,DXP,Red,Short,TRUE,Complete,1.4,0,DX,Red,Short,TRUE,Complete,0.5,-1.1,,,,,,
7-Jun-11,Tuesday,DXP,Red,Short,TRUE,Complete,1.9,0.1,UX,Red,Long,FALSE,Broken,2.4,-6.1,DXP,Red,Long,TRUE,Broken,1,-1.1,,,,,,
