Date,Day,ADR Model,ADR Box Color,ADR Confirmation,ADR True,ADR Result,ADR Max Ext,ADR Max Ret,ODR Model,ODR Box Color,ODR Confirmation,ODR True,ODR Result,ODR Max Ext,ODR Max Ret,RDR Model,RDR Box Color,RDR Confirmation,RDR True,RDR Result,RDR Max Extension,RDR Max Ret,Error Checking Notes
6-Jul-17,Thursday,UX,Red,Short,TRUE,Complete,1.2,0,DXP,Red,Short,TRUE,Complete,2.5,0.4,DXP,Red,Short,TRUE,Complete,0.7,0.1,
10-Jul-17,Monday,UXP,Green,Long,TRUE,Complete,1.5,-0.4,UX,Red,Short,TRUE,Broken,2.2,-1,DXP,Green,Long,TRUE,Broken,1.5,0,
18-Jul-17,Tuesday,UX,Green,Short,TRUE,Broken,5.3,0.3,DXP,Red,Long,TRUE,Broken,2.3,-1.2,DXP,Green,Short,FALSE,Broken,0.4,-2,
21-Jul-17,Friday,RC,Green,Neutral,Neutral,Complete,,,RC,Green,Long,FALSE,Complete,2.7,-3.3,DXP,Neutral,Long,TRUE,Complete,0.7,-0.4,
8-Jan-18,Monday,UXP,Green,Short,FALSE,Complete,1,-1,DXP,Red,Short,TRUE,Complete,1.7,0.3,DXP,Green,Long,TRUE,Broken,2.2,-0.1,
30-Jan-18,Tuesday,DXP,Red,Short,TRUE,Complete,3.5,0.5,DXP,Green,Long,FALSE,Complete,0,-1.7,DXP,Red,Neutral,Neutral,Complete,,,
1-Feb-18,Thursday,RC,Green,Long,TRUE,Complete,0.4,-0.7,RC,Red,Short,TRUE,Complete,3.5,-0.3,DXP,Green,Long,TRUE,Broken,1.6,-1.6,
2-Feb-18,Friday,UXP,Red,Short,TRUE,Broken,1,-0.4,DXP,Red,Short,TRUE,Complete,1.3,-0.2,DXP,Red,Short,TRUE,Complete,2.2,-0.4,
14-Feb-18,Wednesday,UXP,Red,Long,TRUE,Complete,0.3,-0.3,UXP,Red,Short,TRUE,Complete,0.8,-1.2,DXP,Green,Long,TRUE,Broken,1.2,-0.2,
16-Feb-18,Friday,UXP,Red,Short,FALSE,Complete,1.1,-2.4,UXP,Green,Long,FALSE,Broken,0.1,-2,DXP,Green,Long,TRUE,Broken,1.3,-0.9,
19-Feb-18,Monday,UXP,Neutral,Long,TRUE,Complete,1.7,-0.3,D,Red,Short,TRUE,Complete,1.8,-0.4,DXP,Red,Neutral,Neutral,Complete,,,
2-Mar-18,Friday,DXP,Red,Short,TRUE,Complete,3.4,-0.2,DX,Green,Short,TRUE,Complete,2.7,-0.1,DXP,Red,Long,TRUE,Broken,2.5,-0.7,
12-Mar-18,Monday,UXP,Neutral,Long,TRUE,Complete,1.5,-0.9,UXP,Green,Short,TRUE,Broken,4.5,-0.2,DXP,Green,Short,TRUE,Complete,1.5,-0.3,
19-Mar-18,Monday,DXP,Green,Short,TRUE,Complete,1.8,0.1,DXP,Green,Long,FALSE,Complete,0.5,-6.4,DXP,Red,Short,TRUE,Complete,3.3,0,
21-Mar-18,Wednesday,RC,Red,Long,TRUE,Complete,3.3,0.5,UXP,Red,Short,TRUE,Broken,2.8,-0.4,DXP,Red,Long,FALSE,Broken,5,-2,
22-Mar-18,Thursday,RC,Green,Long,FALSE,Complete,1.9,-1.4,DXP,Red,Short,TRUE,Complete,0.2,-0.2,DXP,Green,Short,TRUE,Complete,3.6,-0.6,
27-Mar-18,Tuesday,UXP,Green,Long,TRUE,Complete,0.8,-0.1,UXP,Red,Short,FALSE,Complete,0.5,-1.4,DXP,Red,Long,FALSE,Broken,0.3,-5.3,
19-Apr-18,Thursday,RC,Green,Short,TRUE,Complete,1.5,-1,DXP,Red,Short,TRUE,Complete,2,-0.6,DXP,Red,Short,TRUE,Complete,1.9,-0.8,
1-May-18,Tuesday,DXP,Green,Long,TRUE,Complete,1.9,0.1,UXP,Red,Short,TRUE,Broken,2.7,-0.3,DXP,Red,Short,FALSE,Complete,1.8,-2.9,
2-May-18,Wednesday,UXP,Red,Neutral,Neutral,Complete,,,RC,Green,Long,TRUE,Complete,1.3,-1.3,DXP,Red,Short,FALSE,Broken,2.3,-2.6,
3-May-18,Thursday,DXP,Red,Short,TRUE,Complete,0.5,-1.1,UX,Green,Long,FALSE,Broken,0.6,-4.2,DXP,Red,Short,FALSE,Broken,0.8,-1.7,
8-May-18,Tuesday,DXP,Red,Long,TRUE,Broken,1.8,0.1,UXP,Red,Short,TRUE,Broken,3.7,0.1,DXP,Red,Long,FALSE,Complete,0.8,-2.1,
15-May-18,Tuesday,DXP,Red,Short,TRUE,Complete,2.7,-1.3,DXP,Green,Long,FALSE,Complete,0.6,-1.5,DXP,Red,Short,TRUE,Complete,0.2,-0.7,
18-May-18,Friday,RC,Red,Long,TRUE,Complete,1.4,-0.1,UX,Red,Short,TRUE,Complete,1,-1.2,DXP,Green,Short,TRUE,Complete,0.6,-1.2,
25-May-18,Friday,UX,Green,Long,TRUE,Complete,1.7,0.5,RC,Red,Long,FALSE,Complete,1.2,-4,DXP,Green,Short,TRUE,Complete,0.3,-0.6,
28-May-18,Monday,UXP,Green,Neutral,Neutral,Complete,,,U,Red,Short,TRUE,Complete,2.9,0.1,DXP,Green,Long,TRUE,Complete,1,-1.1,
31-May-18,Thursday,UXP,Green,Long,TRUE,Complete,0.7,-0.9,UX,Green,Long,TRUE,Complete,0.2,-1,DXP,Red,Short,FALSE,Complete,1.9,-1.6,
18-Jun-18,Monday,U,Red,Short,TRUE,Broken,0.5,0.1,DX,Red,Short,TRUE,Complete,1.8,-0.7,DXP,Green,Long,TRUE,Complete,1.5,0.2,
21-Jun-18,Thursday,UX,Green,Long,TRUE,Complete,2.3,0.2,U,Red,Short,TRUE,Broken,2,0,DXP,Red,Short,TRUE,Complete,0.3,-0.1,
28-Jun-18,Thursday,DXP,Green,Long,TRUE,Complete,1,-0.6,U,Green,Long,FALSE,Broken,0.3,-2.9,DXP,Red,Long,TRUE,Broken,2.1,-0.6,
13-Jul-18,Friday,UXP,Green,Long,TRUE,Complete,0.4,0,RC,Red,Short,TRUE,Complete,4.2,0.1,DXP,Neutral,Long,TRUE,Broken,1,-0.1,
16-Jul-18,Monday,UXP,Red,Long,FALSE,Complete,1,-4.3,DX,Green,Short,TRUE,Complete,2.3,0,DXP,Red,Short,TRUE,Complete,0.3,-1,
27-Jul-18,Friday,UX,Green,Long,FALSE,Complete,1.3,-1.5,UXP,Red,Short,FALSE,Broken,1.3,-1.8,DXP,Red,Short,TRUE,Complete,3.3,0,
15-Aug-18,Wednesday,UXP,Green,Short,TRUE,Complete,3.1,0,DXP,Red,Short,TRUE,Complete,7,0.2,DXP,Red,Short,TRUE,Complete,0.1,-0.9,
17-Aug-18,Friday,UXP,Green,Long,TRUE,Complete,3,0,UXP,Green,Long,FALSE,Broken,0.6,-5.7,DXP,Red,Long,TRUE,Broken,1.6,-0.4,
4-Sep-18,Tuesday,DX,Red,Short,FALSE,Broken,0.3,-1.3,UXP,Red,Short,TRUE,Broken,5.2,0.2,DXP,Red,Long,FALSE,Complete,0.2,-1.2,
11-Sep-18,Tuesday,RC,Green,Long,TRUE,Complete,0.5,-0.6,U,Red,Short,TRUE,Broken,3,0.2,DXP,Green,Long,TRUE,Broken,1,-0.1,
14-Sep-18,Friday,RC,Green,Short,TRUE,Complete,1,-1.4,UXP,Neutral,Short,TRUE,Complete,0.5,-1,DXP,Red,Short,TRUE,Complete,0.9,-1.1,
10-Oct-18,Wednesday,RC,Red,Long,FALSE,Complete,0.2,-2.5,D,Red,Short,TRUE,Complete,1.1,-0.9,DXP,Red,Short,TRUE,Complete,2.4,0.1,
17-Oct-18,Wednesday,UXP,Green,Long,FALSE,Complete,1.4,-1.5,UXP,Red,Short,TRUE,Broken,2.5,0,DXP,Red,Short,FALSE,Complete,0.5,-1.4,
18-Oct-18,Thursday,RC,Red,Short,TRUE,Complete,1.6,-0.5,RX,Green,Short,TRUE,Complete,0.2,-0.4,DXP,Red,Long,FALSE,Broken,0.7,-4.8,
23-Oct-18,Tuesday,DX,Red,Short,TRUE,Complete,0.7,0,DXP,Green,Short,TRUE,Complete,2,-0.5,DXP,Red,Long,TRUE,Broken,1.2,-0.2,
2-Nov-18,Friday,UXP,Green,Long,TRUE,Complete,1.6,0.3,UXP,Green,Short,FALSE,Complete,0.9,-1.6,DXP,Red,Short,TRUE,Complete,1.6,0,
8-Nov-18,Thursday,UXP,Green,Short,TRUE,Complete,2.2,-0.6,DX,Red,Short,TRUE,Complete,4.1,0.3,DXP,Green,Long,FALSE,Broken,0.2,-2.2,
9-Nov-18,Friday,D,Red,Short,FALSE,Complete,0.9,-1.4,DXP,Red,Short,TRUE,Complete,0.7,-0.7,DXP,Red,Short,TRUE,Complete,1.1,-0.9,
12-Nov-18,Monday,RC,Green,Long,TRUE,Complete,1.5,0,RX,Red,Short,TRUE,Complete,1.1,-0.5,DXP,Red,Short,TRUE,Complete,1.7,0,
15-Nov-18,Thursday,DXP,Green,Short,FALSE,Complete,2.2,-1.8,UXP,Red,Short,TRUE,Broken,1.1,-0.5,DXP,Red,Short,TRUE,Complete,0.8,-4,
19-Nov-18,Monday,U,Green,Neutral,Neutral,Complete,,,UXP,Green,Short,TRUE,Broken,1,-0.3,DXP,Red,Short,TRUE,Complete,1.5,-0.4,
20-Nov-18,Tuesday,DXP,Red,Long,FALSE,Complete,0.2,-2,DXP,Red,Short,TRUE,Complete,1.6,-0.7,DXP,Red,Long,TRUE,Complete,0.4,-1.1,
3-Dec-18,Monday,UXP,Green,Long,TRUE,Complete,1.7,0.2,UXP,Red,Short,TRUE,Broken,5.9,-0.1,DXP,Red,Short,TRUE,Complete,0.7,-0.6,
5-Dec-18,Wednesday,DXP,Green,Long,TRUE,Complete,2.2,-0.7,U,Green,Long,TRUE,Complete,0.7,-0.4,DXP,Red,Neutral,Neutral,Complete,,,
6-Dec-18,Thursday,DXP,Red,Neutral,Neutral,Complete,,,RC,Red,Short,TRUE,Complete,2.4,0,DXP,Red,Short,FALSE,Broken,0.9,-2.3,
17-Dec-18,Monday,DXP,Green,Long,TRUE,Complete,3.1,0.1,DXP,Green,Long,FALSE,Broken,0.5,-2,DXP,Red,Long,TRUE,Complete,0.6,-3.2,
24-Dec-18,Monday,DXP,Green,Long,TRUE,Complete,1.4,-0.2,UXP,Red,Short,TRUE,Broken,5.5,-0.3,DXP,Red,Short,TRUE,Complete,0.9,0.1,
27-Dec-18,Thursday,UXP,Green,Long,TRUE,Complete,3.1,-1.2,DX,Red,Short,TRUE,Complete,1.4,-0.2,DXP,Red,Short,FALSE,Broken,0.7,-3.2,
11-Jan-19,Friday,UXP,Red,Short,TRUE,Complete,1,-0.67,U,Green,Short,TRUE,Broken,1.48,-0.52,DXP,Red,Long,TRUE,Broken,1.18,-0.55,
28-Jan-19,Monday,DX,Red,Short,TRUE,Complete,1.73,0.55,DXP,Red,Short,TRUE,Complete,0.3,0,DXP,Red,Short,FALSE,Complete,0.55,-1.45,
7-Feb-19,Thursday,DX,Red,Neutral,Neutral,Complete,,,DX,Green,Long,FALSE,Complete,3.5,0.79,DXP,Green,Short,TRUE,Complete,2.1,0.08,
10-Feb-19,Wednesday,DXP,Green,Short,TRUE,Complete,0.5,-0.4,DXP,Red,Short,TRUE,Complete,0.7,0,DXP,Red,Short,TRUE,Complete,1.2,-0.2,
12-Feb-19,Monday,UXP,Red,Long,TRUE,Complete,0.8,-0.8,RX,Green,Short,TRUE,Complete,1.1,0.3,DXP,Red,Short,TRUE,Complete,0.3,-0.2,
14-Feb-19,Thursday,DXP,Green,Long,TRUE,Broken,2.36,-0.5,UXP,Red,Short,TRUE,Complete,0.45,-0.8,DXP,Green,Long,TRUE,Complete,1.23,-0.84,
21-Feb-19,Thursday,UX,Red,Short,FALSE,Complete,0.67,-6.67,UXP,Red,Short,TRUE,Broken,3.45,-0.55,DXP,Red,Long,FALSE,Complete,0.55,-1.86,
8-Mar-19,Friday,RC,Red,Short,TRUE,Complete,1.21,-0.11,DXP,Green,Short,TRUE,Complete,0.2,-0.75,DXP,Green,Long,TRUE,Broken,1.89,-1.21,
12-Mar-19,Tuesday,DXP,Green,Short,FALSE,Complete,0.2,-1.9,UX,Green,Long,FALSE,Broken,0.3,-9.2,DXP,Red,Long,TRUE,Complete,0.7,-0.2,
20-Mar-19,Wednesday,DXP,Red,Short,FALSE,Broken,3,-1.38,UXP,Green,Long,FALSE,Complete,2.14,-2.86,DXP,Red,Short,FALSE,Complete,1.08,-2.38,
22-Mar-19,Friday,UXP,Green,Short,TRUE,Complete,1.13,-0.56,DX,Green,Short,TRUE,Complete,5.67,1.17,DXP,Red,Short,TRUE,Complete,1.48,-0.07,
27-Mar-19,Wednesday,DX,Green,Long,TRUE,Complete,1.73,0.33,UXP,Green,Short,TRUE,Complete,7.5,-0.38,DXP,Green,Short,TRUE,Complete,3.24,0.29,
9-Apr-19,Tuesday,UXP,Neutral,Short,TRUE,Complete,3,0.33,DXP,Red,Long,FALSE,Complete,2.5,-3.5,DXP,Red,Long,FALSE,Complete,0.6,-1.6,
1-May-19,Wednesday,UXP,Green,Long,TRUE,Complete,2.88,0,UXP,Green,Long,FALSE,Complete,0.29,-2.86,DXP,Red,Long,FALSE,Complete,0.4,-5.9,
7-May-19,Tuesday,UX,Red,Neutral,Neutral,Complete,,,UXP,Red,Short,TRUE,Broken,3.65,0,DXP,Red,Short,TRUE,Complete,1.58,-0.13,
7-May-19,Friday,RX,Red,Short,FALSE,Complete,0.6,-1.5,DX,Red,Short,TRUE,Complete,1.1,0,DXP,Red,Short,FALSE,Complete,0.7,-2.2,
8-May-19,Wednesday,DXP,Green,Long,TRUE,Broken,1.93,-0.07,UXP,Green,Long,FALSE,Broken,1.06,-6.18,DXP,Green,Long,TRUE,Broken,0.96,-0.64,
8-May-19,Monday,RC,Red,Long,FALSE,Complete,1.1,-10.5,DXP,Red,Short,TRUE,Complete,1.4,-0.6,DXP,Red,Short,TRUE,Complete,3.2,-0.5,
9-May-19,Thursday,RC,Red,Short,TRUE,Complete,3,-0.06,DXP,Red,Long,TRUE,Complete,0.2,-0.49,DXP,Red,Long,TRUE,Broken,1.2,0.12,
10-May-19,Friday,UXP,Green,Short,TRUE,Complete,1.1,-0.39,DX,Red,Short,TRUE,Complete,2.2,-1.64,DXP,Red,Short,FALSE,Broken,1.01,-2.47,
13-May-19,Monday,RC,Red,Neutral,Neutral,Complete,,,DX,Red,Short,TRUE,Complete,1.82,0.03,DXP,Red,Short,TRUE,Complete,0.74,-0.44,
20-May-19,Monday,UX,Green,Long,TRUE,Complete,0.48,-1.29,DX,Green,Short,TRUE,Complete,11.89,0.67,DXP,Green,Long,TRUE,Complete,0.32,-1.25,
23-May-19,Thursday,DX,Red,Short,TRUE,Complete,2.64,0.21,DXP,Green,Short,TRUE,Complete,2.53,-0.24,DXP,Red,Short,TRUE,Complete,0.84,-0.44,
27-May-19,Monday,DX,Red,Neutral,Neutral,Complete,,,UX,Green,Short,TRUE,Broken,1.16,-0.32,DXP,Green,Long,TRUE,Complete,1.33,0,
8-Jul-19,Wednesday,RC,Red,Long,FALSE,Complete,1,-2.9,UX,Green,Long,FALSE,Broken,0.7,-1.7,DXP,Green,Long,TRUE,Broken,1.9,-0.3,
17-Jul-19,Wednesday,DXP,Green,Short,FALSE,Complete,1.5,-1.9,UXP,Green,Long,FALSE,Broken,1.8,-3.6,DXP,Red,Short,TRUE,Complete,1.6,-0.3,
25-Jul-19,Thursday,UXP,Green,Long,TRUE,Complete,1.8,0,U,Red,Short,FALSE,Complete,0.5,-2.1,DXP,Red,Short,TRUE,Complete,0.6,-0.4,
30-Jul-19,Tuesday,UX,Green,Long,TRUE,Complete,1,-0.9,DXP,Red,Short,TRUE,Complete,2.2,0,DXP,Green,Long,TRUE,Complete,0.5,-0.3,
10-Aug-19,Tuesday,DX,Green,Long,TRUE,Broken,4.2,-0.4,RX,Red,Short,TRUE,Complete,1.9,-0.1,DXP,Red,Short,FALSE,Complete,0.5,-1.5,
14-Aug-19,Wednesday,RC,Red,Short,TRUE,Complete,1.8,-1.5,DXP,Red,Short,TRUE,Complete,4.9,0.1,DXP,Red,Short,TRUE,Complete,2.2,-0.2,
23-Aug-19,Friday,DX,Green,Long,TRUE,Broken,1.4,-0.2,UXP,Red,Short,TRUE,Broken,6.4,-0.6,DXP,Green,Long,FALSE,Complete,0.8,-6.2,
13-Sep-19,Friday,RC,Red,Long,TRUE,Complete,1.3,-0.8,UXP,Green,Long,TRUE,Complete,0.8,-0.3,DXP,Neutral,Long,FALSE,Broken,0.5,-2.2,
31-Oct-19,Thursday,UXP,Red,Short,TRUE,Complete,1.4,-0.4,D,Green,Long,FALSE,Broken,0.5,-5.4,DXP,Red,Short,TRUE,Complete,0.3,-0.6,
18-Nov-19,Monday,UXP,Green,Long,TRUE,Complete,2,0,UXP,Red,Short,TRUE,Broken,3.3,0.2,DXP,Red,Long,TRUE,Complete,1.7,-0.1,
27-Nov-19,Wednesday,UXP,Red,Long,TRUE,Complete,1.1,0,UXP,Green,Long,TRUE,Complete,1.3,-0.6,DXP,Red,Long,TRUE,Broken,3.8,-0.5,
8-Dec-19,Monday,RC,Green,Long,TRUE,Complete,1.3,0.1,UXP,Green,Short,TRUE,Broken,5.3,0.2,DXP,Green,Short,TRUE,Complete,1.8,-0.6,
7-Jan-20,Tuesday,UXP,Green,Long,TRUE,Complete,1.8,-0.7,U,Green,Short,TRUE,Broken,0.3,-0.3,DXP,Red,Long,TRUE,Complete,0.5,-0.7,
23-Jan-20,Thursday,DXP,Green,Long,FALSE,Complete,0.4,-1.5,U,Red,Long,FALSE,Broken,0.5,-1.9,DXP,Red,Long,TRUE,Broken,1.3,-0.1,
27-Jan-20,Monday,DXP,Green,Short,TRUE,Complete,1.3,-0.5,DX,Green,Short,TRUE,Complete,4,0.4,DXP,Green,Long,TRUE,Complete,0.3,-0.8,
31-Jan-20,Friday,UXP,Green,Neutral,Neutral,Complete,,,DXP,Red,Short,TRUE,Complete,2.8,-0.4,DXP,Red,Short,TRUE,Complete,1.6,-0.1,
6-Feb-20,Thursday,UXP,Green,Long,TRUE,Complete,0.9,0,UXP,Red,Short,TRUE,Broken,2.5,-0.1,DXP,Red,Long,TRUE,Complete,0.2,-0.6,
7-Feb-20,Friday,U,Red,Neutral,Neutral,Complete,,,RC,Green,Short,TRUE,Complete,3.1,-0.2,DXP,Green,Long,FALSE,Complete,0.8,-1.5,
14-Feb-20,Friday,UXP,Green,Long,TRUE,Complete,2.8,0.1,UXP,Red,Short,FALSE,Complete,1.2,-2.1,DXP,Red,Short,TRUE,Complete,0.8,-1,
17-Feb-20,Monday,UXP,Neutral,Long,TRUE,Complete,2.3,0.1,UXP,Red,Neutral,Neutral,Complete,,,DXP,Green,Long,TRUE,Broken,3.6,0.3,
24-Feb-20,Monday,DXP,Red,Short,TRUE,Complete,1.6,-0.2,DXP,Red,Short,TRUE,Complete,1.2,-0.1,DXP,Green,Short,TRUE,Complete,0.7,-0.8,
25-Feb-20,Tuesday,RC,Green,Long,TRUE,Complete,0.2,-0.9,D,Red,Short,TRUE,Complete,1.5,-0.3,DXP,Red,Short,TRUE,Complete,2.3,0,
27-Feb-20,Thursday,DXP,Red,Short,TRUE,Complete,1.1,-0.1,D,Green,Long,FALSE,Complete,0.4,-2.2,DXP,Red,Short,FALSE,Broken,1.2,-1.8,
2-Mar-20,Monday,UX,Green,Long,TRUE,Complete,1.4,0,UXP,Red,Short,TRUE,Broken,5,-0.4,DXP,Red,Long,TRUE,Broken,3.1,-0.1,
5-Mar-20,Thursday,UXP,Red,Short,TRUE,Complete,0.6,-0.8,DXP,Red,Short,TRUE,Complete,2.5,0,DXP,Green,Long,FALSE,Broken,0.9,-3,
6-Mar-20,Friday,DXP,Red,Short,TRUE,Complete,1.6,0,DXP,Green,Short,TRUE,Complete,2.8,0.1,DXP,Green,Long,FALSE,Complete,0.5,-1.6,
9-Mar-20,Monday,DXP,Red,Neutral,Neutral,Complete,,,DXP,,,,,,,DXP,Green,Long,TRUE,Broken,0.2,-1,
12-Mar-20,Thursday,DXP,Red,Short,TRUE,Complete,3.2,-0.6,DXP,Green,Short,TRUE,Complete,0.5,-0.6,DXP,Red,Long,FALSE,Broken,1,-1.7,
20-Mar-20,Friday,RC,Green,Long,TRUE,Complete,2,-1,UXP,Green,Long,FALSE,Complete,1.2,-1.7,DXP,Red,Long,FALSE,Broken,0.4,-2.8,
27-Mar-20,Friday,UXP,Green,Short,TRUE,Broken,2.8,0,DXP,Red,Short,TRUE,Complete,2.2,-0.4,DXP,Red,Long,TRUE,Broken,3.1,-1,
2-Apr-20,Thursday,DX,Green,Short,FALSE,Broken,0.6,-2.3,UXP,Green,Long,FALSE,Complete,0.8,-2.1,DXP,Green,Long,TRUE,Broken,0.8,-0.8,
15-Apr-20,Wednesday,RC,Red,Short,TRUE,Complete,1.2,-1.1,DX ,Red,Short,TRUE,Complete,0.9,0,DXP,Red,Long,TRUE,Complete,0.5,-0.5,
16-Apr-20,Thursday,RC,Red,Short,FALSE,Complete,0.5,-2.4,UXP,Red,Short,TRUE,Complete,1.6,-0.5,DXP,Red,Long,TRUE,Broken,0.2,-1.1,
17-Apr-20,Friday,UXP,Red,Long,TRUE,Complete,0.4,-0.6,D,Red,Long,TRUE,Complete,0.1,-0.7,DXP,Red,Short,FALSE,Broken,0.6,-2.1,
20-Apr-20,Monday,UX,Green,Long,TRUE,Complete,1.6,-0.9,RX,Red,Short,TRUE,Complete,2.3,0.2,DXP,Green,Long,FALSE,Broken,1.7,-1.8,
21-Apr-20,Tuesday,DX,Red,Long,FALSE,Broken,1.1,-5.1,DXP,Red,Short,TRUE,Complete,1.9,0.1,DXP,Green,Short,TRUE,Complete,1.5,-0.2,
30-Apr-20,Thursday,UXP,Red,Short,FALSE,Complete,0.6,-2.5,U,Red,Short,TRUE,Broken,1.4,0.1,DXP,Green,Short,TRUE,Complete,0.8,-0.6,
11-May-20,Monday,UXP,Green,Long,TRUE,Complete,0.5,-1,RC,Green,Short,TRUE,Complete,4.6,0.2,DXP,Green,Long,TRUE,Broken,3.2,-0.3,
14-May-20,Thursday,DXP,Red,Short,TRUE,Complete,0.6,-0.7,D,Green,Short,TRUE,Complete,0.8,-0.2,DXP,Red,Long,TRUE,Broken,2.5,0,
15-May-20,Friday,UXP,Green,Short,TRUE,Complete,1.7,-0.9,RX,Green,Short,TRUE,Complete,2.5,0.4,DXP,Green,Long,TRUE,Broken,0.5,-0.2,
1-Jun-20,Monday,UX,Green,Long,TRUE,Complete,0.8,-0.1,UXP,Red,Short,TRUE,Broken,7.3,0,DXP,Green,Long,TRUE,Broken,0.7,-0.5,
9-Jun-20,Tuesday,UXP,Green,Short,TRUE,Complete,1,-1.3,DXP,Red,Short,TRUE,Complete,1,0,DXP,Red,Long,TRUE,Broken,1.4,-0.4,
10-Jun-20,Wednesday,UXP,Green,Long,TRUE,Complete,1.6,-0.1,UX,Green,Short,TRUE,Broken,2.2,-0.3,DXP,Red,Short,FALSE,Broken,0.2,-1.4,
11-Jun-20,Thursday,DXP,Green,Long,FALSE,Complete,0.3,-3.3,DXP,Red,Short,FALSE,Complete,1.8,-1.3,DXP,Red,Short,TRUE,Complete,6.3,0.3,
24-Jun-20,Wednesday,DXP,Green,Long,TRUE,Broken,0.4,-1.3,RX,Red,Short,TRUE,Complete,0.9,0,DXP,Red,Short,TRUE,Complete,1.5,0,
3-Jul-20,Friday,DXP,Red,Long,FALSE,Complete,0.2,-1.6,UX,Red,Short,TRUE,Broken,2,-0.6,DXP,Red,Short,TRUE,Complete,2.3,-0.8,
23-Jul-20,Thursday,UX,Red,Long,TRUE,Complete,0.5,-1,UXP,Green,Long,FALSE,Broken,0.4,-1.7,DXP,Red,Short,TRUE,Complete,2.7,-0.3,
28-Jul-20,Tuesday,UXP,Green,Long,TRUE,Complete,1,-1.2,RC,Neutral,Short,TRUE,Complete,3.8,0.3,DXP,Green,Long,FALSE,Broken,0.5,-1.4,
30-Jul-20,Thursday,UXP,Red,Short,TRUE,Complete,1.1,-0.8,DXP,Red,Short,TRUE,Complete,0.8,-0.4,DXP,Red,Long,TRUE,Broken,0.9,0,
25-Aug-20,Tuesday,UXP,Green,Long,TRUE,Complete,1.4,0,UXP,Green,Short,TRUE,Complete,1.1,-0.6,DXP,Red,Short,FALSE,Broken,0.4,-1.8,
31-Aug-20,Monday,UXP,Green,Long,TRUE,Complete,0.4,-0.8,RC,Green,Short,TRUE,Complete,2.6,-1.2,DXP,Red,Long,FALSE,Broken,1.7,-2.7,
3-Sep-20,Thursday,UXP,Red,Short,TRUE,Complete,1.9,-0.6,D,Green,Short,TRUE,Complete,1.4,-0.2,DXP,Red,Short,TRUE,Complete,2.5,0,
8-Sep-20,Tuesday,UXP,Red,Short,TRUE,Broken,1.6,-1.1,D,Red,Short,TRUE,Complete,8,0.7,DXP,Green,Long,FALSE,Complete,0.1,-1.5,
11-Sep-20,Friday,DXP,Green,Long,TRUE,Complete,1.3,-0.1,UXP,Red,Neutral,Neutral,Complete,,,DXP,Red,Long,FALSE,Broken,0.4,-2.7,
21-Sep-20,Monday,DXP,Green,Long,FALSE,Complete,0.3,-2.3,DXP,Red,Short,TRUE,Complete,1.1,0.1,DXP,Red,Short,TRUE,Broken,0.3,-1.5,
15-Oct-20,Thursday,DXP,Red,Short,TRUE,Complete,2.3,-0.6,DXP,Green,Short,TRUE,Complete,3.8,0.2,DXP,Green,Long,TRUE,Broken,1.2,-0.5,
27-Oct-20,Tuesday,DXP,Green,Long,TRUE,Complete,0.3,-0.8,UX,Neutral,Short,FALSE,Broken,1.8,-2.1,DXP,Red,Neutral,Neutral,Complete,,,
28-Oct-20,Wednesday,DXP,Green,Short,FALSE,Complete,0.9,-1.9,DXP,Red,Short,TRUE,Complete,0.9,-0.1,DXP,Red,Short,TRUE,Complete,0.6,-0.5,
17-Nov-20,Tuesday,UXP,Red,Short,TRUE,Broken,6.8,0.9,DXP,Neutral,Short,TRUE,Complete,2.3,-0.1,DXP,Red,Long,TRUE,Broken,1.2,-0.2,
21-Dec-20,Monday,RC,Green,Short,TRUE,Complete,0.2,-0.9,DXP,Red,Short,TRUE,Complete,9.8,-0.5,DXP,Red,Long,TRUE,Broken,0.6,0,
4-Jan-21,Monday,UXP,Red,Long,TRUE,Complete,1,-0.3,UXP,Red,Long,TRUE,Complete,1.4,-0.7,DXP,Red,Short,TRUE,Complete,2.5,0,
27-Jan-21,Wednesday,DX,Red,Short,TRUE,Complete,2.6,0.1,DXP,Red,Long,FALSE,Complete,0.2,-9.1,DXP,Red,Short,TRUE,Complete,1,0,
3-Feb-21,Wednesday,UXP,Neutral,Short,TRUE,Broken,0.9,-0.9,U,Red,Short,TRUE,Broken,0.8,-0.3,DXP,Red,Long,TRUE,Broken,0.3,-0.5,
16-Feb-21,Tuesday,UXP,Green,Long,TRUE,Complete,0.4,-1.1,DX,Neutral,Short,FALSE,Complete,1,-1.7,DXP,Green,Short,TRUE,Complete,1.4,-0.4,
18-Feb-21,Thursday,UXP,Red,Short,TRUE,Broken,6.7,-0.6,DXP,Green,Short,TRUE,Complete,0.4,-0.4,DXP,Red,Long,TRUE,Broken,1,0.1,
23-Feb-21,Tuesday,DX,Green,Long,TRUE,Broken,2.4,0,UX,Red,Short,TRUE,Broken,2.4,0.3,DXP,Red,Long,TRUE,Broken,1.1,-0.6,
3-Mar-21,Wednesday,DX,Red,Long,TRUE,Complete,0.6,-0.3,UXP,Green,Long,FALSE,Broken,1.2,-5,DXP,Red,Short,TRUE,Complete,0.7,-0.3,
17-Mar-21,Wednesday,DXP,Red,Short,TRUE,Complete,1.1,-0.5,DX,Red,Short,TRUE,Complete,3.9,0,DXP,Green,Short,FALSE,Broken,1,-5.7,
